cik,gvkey,conm,DATADATE1,DATADATE2,SOURCE,coname,FNDATE,LNDATE,N10K,N10K_NT,N10K_A,N10Q,N10Q_NT,N10Q_A,NDEF,N8K,NTOT,FLAG
0001031316,163884,FRANKLIN STREET PROPERTIES,31DEC2003,31DEC2018,COMPN,FRANKLIN STREET PROPERTIES CORP /MA/,30APR2001,04FEB2020,20,0,2,61,2,4,31,167,582,3
0001324189,163887,ORCHIDS PAPER PRODUCTS,31DEC2003,31DEC2018,COMPN,ORCHIDS PAPER PRODUCTS CO /DE,19APR2005,22APR2019,16,1,1,43,1,1,18,129,523,3
0001319197,163888,COLEY PHARMACEUTICAL GROUP,31DEC2000,31DEC2006,COMPN,"COLEY PHARMACEUTICAL GROUP, INC.",20APR2005,13FEB2008,3,0,1,8,0,0,2,30,172,3
0001323885,163889,ATRICURE INC,31DEC2003,31DEC2018,COMPN,"ATRICURE, INC.",20APR2005,07FEB2020,15,0,1,44,1,0,23,138,1049,3
0001069588,163890,PAETEC CORP -REDH,31DEC2003,31DEC2004,COMPN,PAETEC CORP.,14APR2000,06JUN2011,0,0,0,0,0,0,0,0,30,3
0001069588,163890,PAETEC CORP -REDH,31DEC2003,31DEC2004,COMPN,PAETEC CORP.,14APR2000,06JUN2011,0,0,0,0,0,0,0,0,30,3
0001324272,163891,RUTHS HOSPITALITY GROUP INC,31DEC2004,31DEC2018,COMPN,"RUTHS HOSPITALITY GROUP, INC.",25APR2005,04FEB2020,15,0,1,44,1,0,32,193,753,3
0001324272,163891,RUTHS HOSPITALITY GROUP INC,31DEC2004,31DEC2018,COMPN,"RUTHS HOSPITALITY GROUP, INC.",25APR2005,04FEB2020,15,0,1,44,1,0,32,193,753,3
0001325118,163892,BABYUNIVERSE INC-OLD,31DEC2000,31DEC2006,FDATE,PARENT CO,28APR2005,16JAN2009,3,0,0,11,1,0,3,47,220,2
0001325118,163892,BABYUNIVERSE INC-OLD,31DEC2000,31DEC2006,FDATE,PARENT CO,28APR2005,16JAN2009,3,0,0,11,1,0,3,47,220,2
0001323974,163893,MWI VETERINARY SUPPLY,30SEP2003,30SEP2014,COMPN,"MWI VETERINARY SUPPLY, INC.",22APR2005,05FEB2016,10,0,0,30,0,1,18,130,786,3
0001222761,163894,PRESTWICK PHARMACEUTCL-REDH,31DEC2003,31DEC2004,COMPN,PRESTWICK PHARMACEUTICALS INC,11MAR2003,09AUG2007,0,0,0,0,0,0,0,0,9,3
0001587050,163904,CARFINCO FINANCIAL GROUP INC,31DEC2010,31DEC2013,COMPN,CARFINCO FINANCIAL GROUP INC.,18SEP2013,18SEP2013,0,0,0,0,0,0,0,0,1,3
0001300578,163911,INNOVATIVE CARD TECHNOLOGIES,31DEC2004,31DEC2009,COMPN,INNOVATIVE CARD TECHNOLOGIES INC,19OCT2004,08APR2019,10,3,2,27,3,6,2,71,288,3
0001095291,163916,WEB.COM GROUP INC,31DEC2003,31DEC2017,COMPN,"WEB.COM GROUP, INC.",18MAR2002,07FEB2019,14,0,1,41,0,2,29,179,953,3
0001095291,163916,WEB.COM GROUP INC,31DEC2003,31DEC2017,COMPN,"WEB.COM GROUP, INC.",18MAR2002,07FEB2019,14,0,1,41,0,2,29,179,953,3
0001095291,163916,WEB.COM GROUP INC,31DEC2003,31DEC2017,COMPN,"WEB.COM GROUP, INC.",18MAR2002,07FEB2019,14,0,1,41,0,2,29,179,953,3
0001322734,163919,ADVANCED LIFE SCIENCE HLDGS,31DEC2001,31DEC2010,COMPN,"ADVANCED LIFE SCIENCES HOLDINGS, INC.",28APR2005,28JUL2017,8,0,2,16,0,0,8,83,404,3
0001212545,163920,WESTERN ALLIANCE BANCORP,31DEC2003,31DEC2018,COMPN,WESTERN ALLIANCE BANCORPORATION,31DEC2002,01AUG2019,16,0,2,44,0,1,25,161,1626,3
0001483096,163921,WILLIAMS PARTNERS LP,31DEC2003,31DEC2017,COMPN,WILLIAMS PARTNERS L.P.,16FEB2010,24AUG2018,9,0,1,25,0,0,9,157,597,3
0001483096,163921,WILLIAMS PARTNERS LP,31DEC2003,31DEC2017,COMPN,WILLIAMS PARTNERS L.P.,16FEB2010,24AUG2018,9,0,1,25,0,0,9,157,597,3
0001483096,163921,WILLIAMS PARTNERS LP,31DEC2003,31DEC2017,COMPN,WILLIAMS PARTNERS L.P.,16FEB2010,24AUG2018,9,0,1,25,0,0,9,157,597,3
0001483096,163921,WILLIAMS PARTNERS LP,31DEC2003,31DEC2017,COMPN,WILLIAMS PARTNERS L.P.,16FEB2010,24AUG2018,9,0,1,25,0,0,9,157,597,3
0001162192,163922,AVALON PHARMA INC,31DEC2000,31DEC2008,COMPN,AVALON PHARMACEUTICALS INC,03MAY2005,16FEB2010,4,0,0,11,0,0,3,48,301,3
0001325098,163923,QUINTANA MARITIME LTD,31DEC2005,31DEC2007,COMPN,BIRD ACQUISITION CORP.,03MAY2005,21SEP2010,3,0,0,8,0,0,8,60,273,2
0001325098,163923,QUINTANA MARITIME LTD,31DEC2005,31DEC2007,COMPN,BIRD ACQUISITION CORP.,03MAY2005,21SEP2010,3,0,0,8,0,0,8,60,273,2
0001620459,163924,JAMES RIVER GROUP HLDGS LTD,31DEC2003,31DEC2018,COMPN,"JAMES RIVER GROUP HOLDINGS, LTD.",03OCT2014,04FEB2020,5,0,0,14,0,0,8,48,339,3
0001485527,163926,COLONIAL FINANCIAL SVCS INC,31DEC2003,31DEC2014,COMPN,"COLONIAL FINANCIAL SERVICES, INC.",17MAR2010,03APR2015,6,0,1,16,0,1,7,38,167,3
0001130866,163927,HITTITE MICROWAVE CORP,31DEC2003,31DEC2013,COMPN,HITTITE MICROWAVE CORP,05MAY2005,08OCT2014,9,0,0,27,0,0,9,66,1657,3
0000821897,163928,ANNAS LINEN CO-REDH,31JAN2004,31JAN2005,COMPN,"ANNAS LINENS, INC.",19SEP2002,23DEC2005,0,0,0,0,0,0,0,0,4,2
0000821897,163928,ANNAS LINEN CO-REDH,31JAN2004,31JAN2005,COMPN,"ANNAS LINENS, INC.",19SEP2002,23DEC2005,0,0,0,0,0,0,0,0,4,2
0001323715,163929,SUPERIOR WELL SERVICES INC,31DEC2000,31DEC2009,COMPN,"SUPERIOR WELL SERVICES, INC",06MAY2005,14FEB2011,7,0,2,17,0,1,5,75,490,3
0001326200,163930,GENCO SHIPPING & TRADING,31DEC2004,31DEC2018,COMPN,GENCO SHIPPING & TRADING LTD,09MAY2005,30JAN2020,19,1,4,46,3,0,24,240,844,3
0001228627,163931,REXAHN PHARMACEUTICALS INC,31DEC2006,31DEC2018,COMPN,"REXAHN PHARMACEUTICALS, INC.",29APR2003,29AUG2019,18,0,2,52,5,0,29,117,547,3
0001228627,163931,REXAHN PHARMACEUTICALS INC,31DEC2006,31DEC2018,COMPN,"REXAHN PHARMACEUTICALS, INC.",29APR2003,29AUG2019,18,0,2,52,5,0,29,117,547,3
0001103025,163933,TRX INC,31DEC2001,31DEC2011,COMPN,TRX INC/GA,18FEB2000,25MAR2014,9,0,2,25,1,2,7,102,387,3
0001323468,163935,GLOBAL PARTNERS LP,31DEC2003,31DEC2018,COMPN,GLOBAL PARTNERS LP,10MAY2005,06FEB2020,15,1,0,48,0,6,6,243,711,3
0001320092,163936,REPUBLIC COMPANIES GROUP,31DEC1999,31DEC2005,COMPN,"REPUBLIC COMPANIES GROUP, INC.",10MAY2005,14FEB2007,1,0,0,5,0,0,5,19,119,3
0001325955,163939,ALON USA ENERGY INC,31DEC2003,31DEC2016,COMPN,"ALON USA ENERGY, INC.",11MAY2005,09FEB2018,14,1,1,36,0,0,19,187,810,3
0001326583,163941,WEBMD HEALTH CORP -OLD,31DEC2003,31DEC2008,FDATE,WEBMD HEALTH CORP.,12MAY2005,25SEP2017,24,0,12,41,0,5,21,235,1346,3
0001326583,163941,WEBMD HEALTH CORP -OLD,31DEC2003,31DEC2008,FDATE,WEBMD HEALTH CORP.,12MAY2005,25SEP2017,24,0,12,41,0,5,21,235,1346,3
0001326895,163943,BELVEDERE TRUST MTG CO-REDH,31DEC2003,31DEC2004,COMPN,BELVEDERE TRUST MORTGAGE CORP,13MAY2005,24AUG2010,0,0,0,0,0,0,0,0,6,3
0001326860,163945,TECHNOLOGY SPECTRUM INC-REDH,31DEC2003,31DEC2004,COMPN,"TECHNOLOGY SPECTRUM, INC.",13MAY2005,22FEB2006,0,0,0,0,0,0,0,0,4,3
0001324404,163946,CF INDUSTRIES HOLDINGS INC,31DEC2003,31DEC2018,COMPN,"CF INDUSTRIES HOLDINGS, INC.",16MAY2005,07FEB2020,14,0,0,44,0,2,33,271,1627,3
0001322587,163947,NEWLEAD HOLDINGS LTD,31DEC2003,31DEC2015,COMPN,NEWLEAD HOLDINGS LTD.,16MAY2005,26JUL2019,0,0,0,0,0,0,0,0,348,3
0001322587,163947,NEWLEAD HOLDINGS LTD,31DEC2003,31DEC2015,COMPN,NEWLEAD HOLDINGS LTD.,16MAY2005,26JUL2019,0,0,0,0,0,0,0,0,348,3
0001316656,163948,DRESSER-RAND GROUP INC,31DEC2003,31DEC2014,COMPN,DRESSER-RAND GROUP INC.,11FEB2005,13JUL2015,14,3,1,31,0,1,24,134,755,3
0001308137,163951,BLACKSANDS PETROLEUM INC,31OCT2010,31OCT2016,COMPN,"BLACKSANDS PETROLEUM, INC.",10DEC2004,22FEB2018,23,7,5,47,10,5,5,80,236,3
0001308137,163951,BLACKSANDS PETROLEUM INC,31OCT2010,31OCT2016,COMPN,"BLACKSANDS PETROLEUM, INC.",10DEC2004,22FEB2018,23,7,5,47,10,5,5,80,236,3
0001252849,163963,COLUMBIA PROPERTY TRUST INC,31DEC2008,31DEC2018,COMPN,"COLUMBIA PROPERTY TRUST, INC.",15JUL2003,05FEB2020,18,0,2,47,0,0,28,247,922,3
0001252849,163963,COLUMBIA PROPERTY TRUST INC,31DEC2008,31DEC2018,COMPN,"COLUMBIA PROPERTY TRUST, INC.",15JUL2003,05FEB2020,18,0,2,47,0,0,28,247,922,3
0001175151,163965,CYTOSORBENTS CORP,31DEC2009,31DEC2018,COMPN,CYTOSORBENTS CORP,29MAR2004,05FEB2020,19,4,1,50,4,1,15,143,612,3
0001175151,163965,CYTOSORBENTS CORP,31DEC2009,31DEC2018,COMPN,CYTOSORBENTS CORP,29MAR2004,05FEB2020,19,4,1,50,4,1,15,143,612,3
0001175151,163965,CYTOSORBENTS CORP,31DEC2009,31DEC2018,COMPN,CYTOSORBENTS CORP,29MAR2004,05FEB2020,19,4,1,50,4,1,15,143,612,3
0001178336,163975,HOKU CORP,31MAR2002,31MAR2011,COMPN,HOKU CORP,11JUL2002,07SEP2012,13,3,4,26,2,3,7,151,460,3
0001178336,163975,HOKU CORP,31MAR2002,31MAR2011,COMPN,HOKU CORP,11JUL2002,07SEP2012,13,3,4,26,2,3,7,151,460,3
0001324570,163977,VOLCOM INC,31DEC2001,31DEC2010,COMPN,VOLCOM INC,29APR2005,09FEB2012,6,0,0,18,0,0,6,47,472,3
0001216199,163978,PEPPERBALL TECHNOLOGIES INC,31DEC2004,31DEC2007,COMPN,"PEPPERBALL TECHNOLOGIES, INC.",23JAN2003,21JAN2014,8,3,2,17,4,2,3,73,248,3
0001216199,163978,PEPPERBALL TECHNOLOGIES INC,31DEC2004,31DEC2007,COMPN,"PEPPERBALL TECHNOLOGIES, INC.",23JAN2003,21JAN2014,8,3,2,17,4,2,3,73,248,3
0001216199,163978,PEPPERBALL TECHNOLOGIES INC,31DEC2004,31DEC2007,COMPN,"PEPPERBALL TECHNOLOGIES, INC.",23JAN2003,21JAN2014,8,3,2,17,4,2,3,73,248,3
0001216199,163978,PEPPERBALL TECHNOLOGIES INC,31DEC2004,31DEC2007,COMPN,"PEPPERBALL TECHNOLOGIES, INC.",23JAN2003,21JAN2014,8,3,2,17,4,2,3,73,248,3
0001187545,163979,SKINMEDICA INC -REDH,31DEC2003,31DEC2004,COMPN,SKINMEDICA INC,05SEP2002,13JAN2012,0,0,0,0,0,0,0,0,19,3
0001323056,163980,BERKLINE/BENCHCRAFT HLD-REDH,31DEC2003,31DEC2004,COMPN,"BERKLINE/BENCHCRAFT HOLDINGS, INC.",11APR2005,12JUL2006,0,0,0,0,0,0,0,0,2,3
0001320695,163983,TREEHOUSE FOODS INC,31DEC2004,31DEC2018,COMPN,"TREEHOUSE FOODS, INC.",30MAR2005,07FEB2020,14,0,0,44,0,1,23,148,906,3
0001585808,163985,COTINGA PHARMACEUTICALS INC,30APR2010,30APR2019,COMPN,COTINGA PHARMACEUTICALS INC.,04SEP2013,15MAY2018,0,0,0,0,0,0,0,0,13,3
0001585808,163985,COTINGA PHARMACEUTICALS INC,30APR2010,30APR2019,COMPN,COTINGA PHARMACEUTICALS INC.,04SEP2013,15MAY2018,0,0,0,0,0,0,0,0,13,3
0001205727,163987,CBEYOND INC,31DEC2003,31DEC2013,COMPN,"CBEYOND, INC.",07NOV2002,28JUL2014,11,0,2,29,0,3,14,58,798,3
0001205727,163987,CBEYOND INC,31DEC2003,31DEC2013,COMPN,"CBEYOND, INC.",07NOV2002,28JUL2014,11,0,2,29,0,3,14,58,798,3
0001205727,163987,CBEYOND INC,31DEC2003,31DEC2013,COMPN,"CBEYOND, INC.",07NOV2002,28JUL2014,11,0,2,29,0,3,14,58,798,3
0001327098,163988,GOLF GALAXY INC,28FEB2001,28FEB2006,COMPN,"GOLF GALAXY, INC.",17MAY2005,21FEB2008,1,0,0,5,0,0,8,20,161,3
0001314755,163991,GENTIUM SPA  -ADR,31DEC2003,31DEC2013,COMPN,GENTIUM S.P.A.,02NOV2004,26DEC2019,0,0,0,0,0,0,0,0,325,3
0001161448,163993,CBOT HOLDINGS INC,31DEC2002,31DEC2006,COMPN,CBOT HOLDINGS INC,24OCT2001,16JUL2007,2,0,0,9,0,2,7,40,494,3
0001290864,164001,RELIANT PHARMA INC -REDH,31DEC2003,31DEC2004,COMPN,"RELIANT PHARMACEUTICALS, INC.",20MAY2005,21NOV2007,0,0,0,0,0,0,0,0,10,2
0001110507,164002,ESCHELON TELECOM INC,31DEC2000,31DEC2006,COMPN,ESCHELON TELECOM INC,14APR2000,12SEP2007,4,0,1,14,0,3,12,66,313,3
0001285236,164004,NITRO PETROLEUM INC,31JAN2011,31JAN2014,COMPN,NITRO PETROLEUM INC.,21APR2004,04MAR2015,19,7,2,41,11,2,2,32,159,3
0001285236,164004,NITRO PETROLEUM INC,31JAN2011,31JAN2014,COMPN,NITRO PETROLEUM INC.,21APR2004,04MAR2015,19,7,2,41,11,2,2,32,159,3
0001285236,164004,NITRO PETROLEUM INC,31JAN2011,31JAN2014,COMPN,NITRO PETROLEUM INC.,21APR2004,04MAR2015,19,7,2,41,11,2,2,32,159,3
0001319869,164006,TORTOISE ENERGY CAPITAL CORP,,,COMPN,TORTOISE ENERGY CAPITAL CORP,08MAR2005,29JAN2015,0,0,0,0,0,0,24,0,381,3
0001319869,164006,TORTOISE ENERGY CAPITAL CORP,,,COMPN,TORTOISE ENERGY CAPITAL CORP,08MAR2005,29JAN2015,0,0,0,0,0,0,24,0,381,3
0001320492,164009,NUVEEN EQUITY PREMIUM ADV FD,,,COMPN,NUVEEN EQUITY PREMIUM ADVANTAGE FUND,18MAR2005,27AUG2015,0,0,0,0,0,0,18,0,214,3
0001319183,164010,FIRST TRUST MORTGAGE INCM FD,,,COMPN,FIRST TRUST MORTGAGE INCOME FUND,11MAR2005,21JAN2020,0,0,0,0,0,0,17,21,337,3
0001319183,164010,FIRST TRUST MORTGAGE INCM FD,,,COMPN,FIRST TRUST MORTGAGE INCOME FUND,11MAR2005,21JAN2020,0,0,0,0,0,0,17,21,337,3
0001320375,164011,BLACKROCK ENHANCED GL DVD TR,,,COMPN,BLACKROCK ENHANCED GLOBAL DIVIDEND TRUST,14MAR2005,07JAN2020,0,0,0,0,0,0,29,5,304,3
0001320375,164011,BLACKROCK ENHANCED GL DVD TR,,,COMPN,BLACKROCK ENHANCED GLOBAL DIVIDEND TRUST,14MAR2005,07JAN2020,0,0,0,0,0,0,29,5,304,3
0001318025,164012,PIMCO GLBL STOCKSPLUS & INCM,,,COMPN,PIMCO GLOBAL STOCKSPLUS & INCOME FUND,24MAR2005,09JAN2020,0,0,0,0,0,0,21,0,304,3
0001318025,164012,PIMCO GLBL STOCKSPLUS & INCM,,,COMPN,PIMCO GLOBAL STOCKSPLUS & INCOME FUND,24MAR2005,09JAN2020,0,0,0,0,0,0,21,0,304,3
0001273441,164046,GRAN TIERRA ENERGY INC,31DEC2005,31DEC2018,COMPN,GRAN TIERRA ENERGY INC.,31DEC2003,31JAN2020,24,0,9,51,2,5,27,231,1046,3
0001273441,164046,GRAN TIERRA ENERGY INC,31DEC2005,31DEC2018,COMPN,GRAN TIERRA ENERGY INC.,31DEC2003,31JAN2020,24,0,9,51,2,5,27,231,1046,3
0001273441,164046,GRAN TIERRA ENERGY INC,31DEC2005,31DEC2018,COMPN,GRAN TIERRA ENERGY INC.,31DEC2003,31JAN2020,24,0,9,51,2,5,27,231,1046,3
0001060939,164048,FIRST FEDERAL BANC SOUTHWEST,30SEP2004,30SEP2004,COMPN,FIRST FEDERAL BANC OF THE SOUTHWEST INC,08MAY1998,13FEB2007,4,1,1,5,0,0,4,15,89,3
0001060939,164048,FIRST FEDERAL BANC SOUTHWEST,30SEP2004,30SEP2004,COMPN,FIRST FEDERAL BANC OF THE SOUTHWEST INC,08MAY1998,13FEB2007,4,1,1,5,0,0,4,15,89,3
0001345968,164058,EDDIE BAUER HOLDINGS INC,31DEC2001,31DEC2008,COMPN,"EBHI HOLDINGS, INC.",15DEC2005,03APR2019,6,1,2,9,0,0,38,65,318,2
0001345968,164058,EDDIE BAUER HOLDINGS INC,31DEC2001,31DEC2008,COMPN,"EBHI HOLDINGS, INC.",15DEC2005,03APR2019,6,1,2,9,0,0,38,65,318,2
0001543643,164059,CU BANCORP/CA,31DEC2012,31DEC2016,COMPN,CU BANCORP,01MAR2012,02NOV2017,10,0,5,16,0,0,4,80,450,3
0001357277,164065,LARA EXPLORATION LTD,31DEC2012,31DEC2018,COMPN,LARA EXPLORATION LTD,15MAR2006,08JAN2020,0,0,0,0,0,0,0,0,21,3
0001328650,164075,BRONCO DRILLING CO,31DEC2003,31DEC2010,COMPN,"BRONCO DRILLING COMPANY, INC.",01JUN2005,11FEB2013,12,0,6,17,0,0,6,115,555,3
0001262976,164086,CIMPRESS PLC,30JUN2004,30JUN2019,COMPN,CIMPRESS N.V.,08SEP2003,27SEP2019,16,0,2,42,0,0,34,171,2120,3
0001262976,164086,CIMPRESS PLC,30JUN2004,30JUN2019,COMPN,CIMPRESS N.V.,08SEP2003,27SEP2019,16,0,2,42,0,0,34,171,2120,3
0001262976,164086,CIMPRESS PLC,30JUN2004,30JUN2019,COMPN,CIMPRESS N.V.,08SEP2003,27SEP2019,16,0,2,42,0,0,34,171,2120,3
0001685903,164094,CARGOJET INC,31DEC2006,31DEC2018,COMPN,CARGOJET INC.,11OCT2016,11OCT2016,0,0,0,0,0,0,0,0,1,3
0001081078,164099,API TECHNOLOGIES CORP,31MAY2009,30NOV2015,COMPN,API TECHNOLOGIES CORP.,10FEB2000,06MAY2016,25,2,6,65,3,13,16,144,565,3
0001081078,164099,API TECHNOLOGIES CORP,31MAY2009,30NOV2015,COMPN,API TECHNOLOGIES CORP.,10FEB2000,06MAY2016,25,2,6,65,3,13,16,144,565,3
0001081078,164099,API TECHNOLOGIES CORP,31MAY2009,30NOV2015,COMPN,API TECHNOLOGIES CORP.,10FEB2000,06MAY2016,25,2,6,65,3,13,16,144,565,3
0001219641,164103,KUHLMAN CO INC,31DEC2004,31DEC2005,COMPN,"KUHLMAN COMPANY, INC",21FEB2003,09SEP2011,7,0,4,16,3,1,3,32,142,3
0001219641,164103,KUHLMAN CO INC,31DEC2004,31DEC2005,COMPN,"KUHLMAN COMPANY, INC",21FEB2003,09SEP2011,7,0,4,16,3,1,3,32,142,3
0001317945,164116,OMEGA FLEX INC,31DEC2003,31DEC2018,COMPN,"OMEGA FLEX, INC.",29APR2005,26SEP2019,15,0,1,49,0,6,15,116,372,3
0001098862,164123,EACCELERATION CORP,31DEC2003,31DEC2005,COMPN,EACCELERATION CORP,12NOV1999,13JUL2006,7,1,0,23,1,4,4,9,74,3
0001166389,164126,CHINA AGRITECH INC,31DEC2006,31DEC2009,COMPN,CHINA AGRITECH INC,01FEB2002,17OCT2012,14,4,2,32,4,1,7,83,298,3
0001166389,164126,CHINA AGRITECH INC,31DEC2006,31DEC2009,COMPN,CHINA AGRITECH INC,01FEB2002,17OCT2012,14,4,2,32,4,1,7,83,298,3
0001279704,164127,NOVELOS THERAPEUTICS INC-OLD,,,CUSIP,"CELLECTAR BIOSCIENCES, INC.",21JUN2004,07FEB2020,20,1,5,49,3,2,11,281,808,2
0001279704,164127,NOVELOS THERAPEUTICS INC-OLD,,,CUSIP,"CELLECTAR BIOSCIENCES, INC.",21JUN2004,07FEB2020,20,1,5,49,3,2,11,281,808,2
0001279704,164127,NOVELOS THERAPEUTICS INC-OLD,,,CUSIP,"CELLECTAR BIOSCIENCES, INC.",21JUN2004,07FEB2020,20,1,5,49,3,2,11,281,808,2
0001222840,164132,RETAIL PPTYS OF AMERICA INC,31DEC2010,31DEC2018,COMPN,"RETAIL PROPERTIES OF AMERICA, INC.",13MAR2003,06FEB2020,21,0,5,48,0,0,45,345,1058,3
0001222840,164132,RETAIL PPTYS OF AMERICA INC,31DEC2010,31DEC2018,COMPN,"RETAIL PROPERTIES OF AMERICA, INC.",13MAR2003,06FEB2020,21,0,5,48,0,0,45,345,1058,3
0001322979,164143,SMALL CAP PREM & DIV INCM FD,,,COMPN,"SMALL CAP PREMIUM & DIVIDEND INCOME FUND, INC.",08APR2005,15SEP2010,0,0,0,0,0,0,19,0,113,3
0001321741,164155,GLADSTONE INVESTMENT CORP/DE,31MAR2007,31MAR2019,COMPN,GLADSTONE INVESTMENT CORPORATION\DE,31MAR2005,16SEP2019,14,0,0,43,0,0,53,173,659,3
0001323206,164189,LAZARD WORLD DIV & INC FUND,,,COMPN,"LAZARD WORLD DIVIDEND & INCOME FUND, INC.",13APR2005,25SEP2019,0,0,0,0,0,0,16,0,315,3
0001322652,164192,KAYNE ANDERSON ENGY TTL RTN,,,COMPN,"KAYNE ANDERSON ENERGY TOTAL RETURN FUND, INC.",11APR2005,20DEC2018,0,0,0,0,0,0,14,3,359,3
0001323785,164196,BLACKROCK ENHCD EQ YLD & PRM,,,COMPN,"BLACKROCK ENHANCED EQUITY YIELD & PREMIUM FUND, IN",18APR2005,21SEP2009,0,0,0,0,0,0,10,1,97,3
0001323785,164196,BLACKROCK ENHCD EQ YLD & PRM,,,COMPN,"BLACKROCK ENHANCED EQUITY YIELD & PREMIUM FUND, IN",18APR2005,21SEP2009,0,0,0,0,0,0,10,1,97,3
0001322436,164197,EATON VANCE TX MNGD OPPTY FD,,,COMPN,EATON VANCE TAX-MANAGED BUY-WRITE OPPORTUNITIES FU,31MAR2005,26AUG2019,0,0,0,0,0,0,15,0,291,2
0001329394,164211,SILICON MOTION TECH -ADR,31DEC2004,31DEC2018,COMPN,SILICON MOTION TECHNOLOGY CORP,09JUN2005,07FEB2020,0,0,0,0,0,0,0,0,246,3
0001382498,164218,CENTAURUS ENERGY INC,31DEC2012,31DEC2018,COMPN,MADALENA ENERGY INC.,14NOV2006,07JUL2014,0,0,0,0,0,0,0,0,4,2
0001382498,164218,CENTAURUS ENERGY INC,31DEC2012,31DEC2018,COMPN,MADALENA ENERGY INC.,14NOV2006,07JUL2014,0,0,0,0,0,0,0,0,4,2
0001316898,164255,JAMBA INC,31DEC2005,31DEC2017,COMPN,"JAMBA, INC.",14FEB2005,24SEP2018,19,4,2,48,5,3,21,164,975,3
0001316898,164255,JAMBA INC,31DEC2005,31DEC2017,COMPN,"JAMBA, INC.",14FEB2005,24SEP2018,19,4,2,48,5,3,21,164,975,3
0001350138,164262,SOUTHERN ARC MINERALS INC,30JUN2011,30JUN2019,COMPN,SOUTHERN ARC MINERALS INC,09JAN2006,07NOV2018,0,0,0,0,0,0,0,0,12,3
0001321544,164264,AMERICAN COMMUNITY NEWSPAPER,31DEC2005,31DEC2007,COMPN,AMERICAN COMMUNITY NEWSPAPERS INC.,27APR2005,13JAN2010,4,0,1,11,1,0,6,33,180,3
0001321544,164264,AMERICAN COMMUNITY NEWSPAPER,31DEC2005,31DEC2007,COMPN,AMERICAN COMMUNITY NEWSPAPERS INC.,27APR2005,13JAN2010,4,0,1,11,1,0,6,33,180,3
0001011835,164266,MEDIVATION INC,31DEC2005,31DEC2015,COMPN,"MEDIVATION, INC.",15MAY1996,11OCT2016,31,5,6,75,12,3,41,209,1082,3
0001011835,164266,MEDIVATION INC,31DEC2005,31DEC2015,COMPN,"MEDIVATION, INC.",15MAY1996,11OCT2016,31,5,6,75,12,3,41,209,1082,3
0001203957,164270,BIONOVO INC,31DEC2004,31DEC2011,COMPN,BIONOVO INC,07NOV2002,21FEB2017,15,1,4,31,2,1,9,83,370,3
0001203957,164270,BIONOVO INC,31DEC2004,31DEC2011,COMPN,BIONOVO INC,07NOV2002,21FEB2017,15,1,4,31,2,1,9,83,370,3
0001203957,164270,BIONOVO INC,31DEC2004,31DEC2011,COMPN,BIONOVO INC,07NOV2002,21FEB2017,15,1,4,31,2,1,9,83,370,3
0001203957,164270,BIONOVO INC,31DEC2004,31DEC2011,COMPN,BIONOVO INC,07NOV2002,21FEB2017,15,1,4,31,2,1,9,83,370,3
0000722077,164271,AMC ENTERTAINMENT INC,31MAR2005,31DEC2015,COMPN,AMC ENTERTAINMENT INC,21JAN1994,10MAR2016,31,1,7,79,2,11,14,216,674,3
0000722077,164271,AMC ENTERTAINMENT INC,31MAR2005,31DEC2015,COMPN,AMC ENTERTAINMENT INC,21JAN1994,10MAR2016,31,1,7,79,2,11,14,216,674,3
0000017485,164275,LIBERATOR MEDICAL HLDGS INC,30SEP2009,30SEP2015,COMPN,"LIBERATOR MEDICAL HOLDINGS, INC.",06OCT1999,01FEB2016,31,7,7,72,14,10,14,103,431,3
0000017485,164275,LIBERATOR MEDICAL HLDGS INC,30SEP2009,30SEP2015,COMPN,"LIBERATOR MEDICAL HOLDINGS, INC.",06OCT1999,01FEB2016,31,7,7,72,14,10,14,103,431,3
0001456189,164276,LEATT CORP,31DEC2010,31DEC2018,COMPN,LEATT CORP,13FEB2009,08AUG2019,7,0,0,23,0,1,12,44,124,3
0001328644,164282,COLT DEFENSE INC -REDH,31DEC2003,31DEC2004,COMPN,COLT DEFENSE INC.,03JUN2005,14JAN2011,0,0,0,0,0,0,0,0,2,3
0001330017,164283,FOCUS MEDIA HOLDING LTD,31DEC2003,31DEC2012,COMPN,FOCUS MEDIA HOLDING LTD,14JUN2005,31DEC2015,0,0,0,0,0,0,0,0,271,3
0001106838,164284,CHANTICLEER HOLDINGS INC,31DEC2009,31DEC2018,COMPN,"CHANTICLEER HOLDINGS, INC.",15FEB2000,07FEB2020,42,8,15,77,5,13,12,183,702,3
0001106838,164284,CHANTICLEER HOLDINGS INC,31DEC2009,31DEC2018,COMPN,"CHANTICLEER HOLDINGS, INC.",15FEB2000,07FEB2020,42,8,15,77,5,13,12,183,702,3
0001265572,164290,KONA GRILL INC,31DEC2003,31DEC2018,COMPN,KONA GRILL INC,29SEP2003,21MAY2019,15,1,0,43,2,1,24,168,691,3
0001051514,164293,STRATA SKIN SCIENCES INC,31DEC2004,31DEC2018,COMPN,"STRATA SKIN SCIENCES, INC.",27JUN2003,23JAN2020,16,1,2,43,2,1,18,185,779,3
0001051514,164293,STRATA SKIN SCIENCES INC,31DEC2004,31DEC2018,COMPN,"STRATA SKIN SCIENCES, INC.",27JUN2003,23JAN2020,16,1,2,43,2,1,18,185,779,3
